report_name,status,scopes_present,years_present,year,scope,page,value,unit,unit_normalized,label,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,unit_0,unit_1,unit_2,unit_3,unit_4,unit_5,unit_6,unit_7,unit_8,unit_9,unit_10,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2016,3,34,948.0,t CO2-e,t CO2e,"GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e (Scope 3)/GRI-305-3 Other indirect greenhouse gas emissions (Scope 3)",,,,,,,,[948],[948],[948.0],[948],,,,,,,,['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],,,,,,,,"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2017,3,34,240.0,t CO2-e,t CO2e,"GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e (Scope 3)/GRI-305-3 Other indirect greenhouse gas emissions (Scope 3)",,,,,,,,[240],[240],[240.0],[240],,,,,,,,['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],,,,,,,,"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2018,3,34,49.0,t CO2-e,t CO2e,"GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e (Scope 3)/GRI-305-3 Other indirect greenhouse gas emissions (Scope 3)",,,,,,,,[49],[49],[49.0],[49],,,,,,,,['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],,,,,,,,"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2019,3,34,46.0,t CO2-e,t CO2e,"GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e (Scope 3)/GRI-305-3 Other indirect greenhouse gas emissions (Scope 3)",,,,,,,,[46],[46],[46.0],[46],,,,,,,,['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],,,,,,,,"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2020,3,34,37.0,t CO2-e,t CO2e,"GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e (Scope 3)/GRI-305-3 Other indirect greenhouse gas emissions (Scope 3)",,,,,,,,[37],[37],[37.0],[37],,,,,,,,['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],,,,,,,,"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2021,3,34,49.0,t CO2-e,t CO2e,"GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e (Scope 3)/GRI-305-3 Other indirect greenhouse gas emissions (Scope 3)",,,,,,,,[49],[49],[49.0],[49],,,,,,,,['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],,,,,,,,"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']"
sato oyj_2022_report,complete,"['1', '2lb', '2mb', '3']","['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",2022,3,34,49.0,t CO2-e,t CO2e,"GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e (Scope 3)/GRI-305-3 Other indirect greenhouse gas emissions (Scope 3)",[49],[49],[49],[49],[49.0],[49.0],[49],[49],[49],[49.0],[49],['t CO2-e'],['t CO2-e'],['t CO₂‑e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2-e'],['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],['t CO2‑e'],"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']",['total'],"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']",[nan],[nan],"['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']","['GRI-305-3 Other indirect greenhouse gas emissions, t CO2-e** (scope 3)']"
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2017,1,79,9585.0,mtCO2e,mt CO2e,Scope 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2018,1,79,10333.0,mtCO2e,mt CO2e,Scope 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2019,1,79,7540.0,mtCO2e,mt CO2e,Scope 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2017,2lb,79,43228.0,mtCO2e,mt CO2e,Scope 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2018,2lb,79,37810.0,mtCO2e,mt CO2e,Scope 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2019,2lb,79,40726.0,mtCO2e,mt CO2e,Scope 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2020,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2017,3,79,26800.0,mtCO2e,mt CO2e,Scope 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2018,3,79,29318.0,mtCO2e,mt CO2e,Scope 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2019,3,79,29301.0,mtCO2e,mt CO2e,Scope 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stantec inc_2019_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019']",2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2020,1,136,1526724.0,tCO2e,t CO2e,"Scope 1/Scope 1: 1,526,724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2017,2lb,121,752378.0,tCO2e,t CO2e,Scope2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2018,2lb,121,630412.0,tCO2e,t CO2e,Scope2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2019,2lb,121,683156.0,tCO2e,t CO2e,Scope2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2020,2lb,121,652611.0,t-CO2e,t CO2e,Scope2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2017,3,121,73980.0,t-CO2e,t CO2e,GHG Emissions (Scope3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2018,3,121,71320.0,t-CO2e,t CO2e,GHG Emissions (Scope3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2019,3,121,62187.0,t-CO2e,t CO2e,GHG Emissions (Scope3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2020,3,121,34381.0,t-CO2e,t CO2e,GHG Emissions (Scope3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumitomo corporation_2021_report,partial,"['1', '2lb', '3']","['2017', '2018', '2019', '2020']",2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2020,1,31,3.0,thousand t-CO2,kt CO2,Direct emissions (Scope 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2021,1,31,3.1,thousand t-CO2,kt CO2,Direct emissions (Scope 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2017,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2018,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2019,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2020,2lb,31,48.8,thousand t-CO 2,kt CO2,Indirect emissions associated with energy use (Scope 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2021,2lb,31,45.5,thousand t-CO 2,kt CO2,Indirect emissions associated with energy use (Scope 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba tec corp_2022_report,partial,"['1', '2lb']","['2020', '2021']",2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
